university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
ubbchile,8.23883696654655e+17,MarcelaAguila7,14,48,4,Tue Jan 24 13:22:35 +0000 2017
ubbchile,1.25268559044267e+18,phdmathubb,2,21,16,Tue Apr 21 19:48:38 +0000 2020
ubbchile,1.2526727733418e+18,WendyMc49133938,13,65,16,Tue Apr 21 18:57:29 +0000 2020
ubbchile,2303379900.0,rou_sag,276,115,37,Tue Jan 21 16:50:06 +0000 2014
ubbchile,250888823.0,Namila06,36,45,14,Sat Feb 12 00:55:46 +0000 2011
ubbchile,1.2459044836007e+18,IgnacioCartes13,9,84,12,Fri Apr 03 02:43:15 +0000 2020
ubbchile,95279608.0,eventosoctava,1668,1584,619,Mon Dec 07 21:12:14 +0000 2009
ubbchile,213914549.0,marcolivaresc,6,15,5,Wed Nov 10 02:49:14 +0000 2010
ubbchile,1.23944789829689e+18,Carlosr59625611,30,208,6,Mon Mar 16 07:06:50 +0000 2020
ubbchile,1.2509461988837e+18,LeonelS93949778,0,147,2,Fri Apr 17 00:36:44 +0000 2020
ubbchile,1.25054947696561e+18,EricRoca10,0,19,0,Wed Apr 15 22:20:15 +0000 2020
ubbchile,454455453.0,anytakayser,38,521,219,Wed Jan 04 00:57:15 +0000 2012
ubbchile,1.25232814954065e+18,MujeresUbb,22,65,46,Mon Apr 20 20:08:19 +0000 2020
ubbchile,2673712162.0,maitepzz,3,397,22,Fri Jul 04 23:37:03 +0000 2014
ubbchile,1.05120269953713e+18,mildre08416708,1252,86,15,Sat Oct 13 20:07:08 +0000 2018
ubbchile,1.23320322730011e+18,tavilesz,25,54,1,Fri Feb 28 01:32:28 +0000 2020
ubbchile,1.0957229103151e+18,Cecilia53452637,10361,5361,4882,Wed Feb 13 16:34:34 +0000 2019
ubbchile,944722105.0,JulioGarateG,143,410,43,Mon Nov 12 22:28:27 +0000 2012
ubbchile,156456184.0,felipejaraa,1753,688,535,Thu Jun 17 00:34:49 +0000 2010
ubbchile,371393604.0,HernandoCornejo,14,31,12,Sat Sep 10 19:27:55 +0000 2011
ubbchile,1.252017088904e+18,Max93946764,0,93,2,Sun Apr 19 23:32:02 +0000 2020
ubbchile,19121117.0,lizanar,927,220,101,Sat Jan 17 19:44:00 +0000 2009
ubbchile,1.15496137335443e+18,masterofmaste14,10304,229,108,Sat Jul 27 03:47:04 +0000 2019
ubbchile,1.2136256271877e+18,JoanSot71936613,1,346,14,Sun Jan 05 00:58:01 +0000 2020
ubbchile,1.25166174293928e+18,tefitaahern,6,47,0,Sun Apr 19 00:00:04 +0000 2020
ubbchile,2977305917.0,Nicolas_IBC1,2,29,3,Tue Jan 13 23:43:52 +0000 2015
ubbchile,592719166.0,jj_villagran,4,223,59,Mon May 28 13:16:57 +0000 2012
ubbchile,3233903245.0,pguajardo153,0,177,9,Tue Jun 02 17:49:13 +0000 2015
ubbchile,1.24072077892194e+18,Katheri58339756,0,361,0,Thu Mar 19 19:24:28 +0000 2020
ubbchile,1.21293744841558e+18,sebastianmoro54,49,314,13,Fri Jan 03 03:23:34 +0000 2020
ubbchile,1.25126701630197e+18,CamilaS05592294,12,152,2,Fri Apr 17 21:51:30 +0000 2020
ubbchile,434276920.0,julabrin,5,223,30,Sun Dec 11 17:12:42 +0000 2011
ubbchile,1.13416561761397e+18,CarlosS13827181,29,108,4,Thu May 30 18:32:09 +0000 2019
ubbchile,96446885.0,illkvn,11735,1097,620,Sun Dec 13 00:08:31 +0000 2009
ubbchile,1.25097665876245e+18,ROSSANA25526556,0,73,1,Fri Apr 17 02:37:44 +0000 2020
ubbchile,9.12045847969399e+17,juan0_o1,23,19,2,Sun Sep 24 20:07:29 +0000 2017
ubbchile,1.12632238011101e+18,TejosSeba,4,130,0,Thu May 09 03:05:56 +0000 2019
ubbchile,1684462128.0,caritademonito1,613,694,82,Tue Aug 20 00:16:55 +0000 2013
ubbchile,2468182048.0,Bat_Yisrael,31,69,7,Mon Apr 07 21:04:34 +0000 2014
ubbchile,1.22994732910245e+18,tamiparadaf,254,89,59,Wed Feb 19 01:54:49 +0000 2020
ubbchile,1.24799827270006e+18,carvallogonzalo,1,218,36,Wed Apr 08 21:22:57 +0000 2020
ubbchile,8.13189258567684e+17,NicolasMF88,341,440,67,Mon Dec 26 01:06:42 +0000 2016
ubbchile,228744597.0,Slash206pg,0,40,3,Mon Dec 20 15:19:01 +0000 2010
ubbchile,483442429.0,astica_mariapaz,1986,2443,495,Sun Feb 05 01:16:15 +0000 2012
ubbchile,9.96494441199362e+17,Comlog_Chile,692,674,479,Tue May 15 20:56:03 +0000 2018
ubbchile,1.23888505467749e+18,Abraham09983638,0,15,1,Sat Mar 14 17:50:06 +0000 2020
ubbchile,97317474.0,VNLH,26099,1084,227,Wed Dec 16 23:55:16 +0000 2009
ubbchile,629147970.0,MJPereiraB,18,38,25,Sat Jul 07 06:23:28 +0000 2012
ubbchile,1.24069162329567e+18,Daniel70569868,6,198,2,Thu Mar 19 17:28:41 +0000 2020
ubbchile,162135209.0,rgsepulv,4,81,26,Fri Jul 02 20:17:50 +0000 2010
ubbchile,2423096419.0,claudita1172,16,56,18,Wed Apr 02 02:54:46 +0000 2014
ubbchile,2418326251.0,jmiguelmt,324,2337,166,Sun Mar 30 02:35:18 +0000 2014
ubbchile,1.14110998931195e+18,cokepaulosJorg2,1,27,1,Tue Jun 18 22:26:37 +0000 2019
ubbchile,104474829.0,ManuLobos,3319,1962,1091,Wed Jan 13 12:58:43 +0000 2010
ubbchile,1.1867329691946e+18,Catalin68193160,0,144,0,Tue Oct 22 19:56:17 +0000 2019
ubbchile,2776977181.0,solosoymay,34,224,25,Thu Aug 28 18:38:16 +0000 2014
ubbchile,233692873.0,Reynald_2,12,57,21,Mon Jan 03 21:56:26 +0000 2011
ubbchile,1.19654815201641e+18,Diego31161484,2,91,4,Mon Nov 18 21:58:20 +0000 2019
ubbchile,1.24102563537345e+18,BAplicadaSPA,57,1635,60,Fri Mar 20 15:35:51 +0000 2020
ubbchile,1.24901862033795e+18,LeonelAstete10,2,17,3,Sat Apr 11 16:57:39 +0000 2020
ubbchile,84163921.0,francisco_Acuna,173,336,79,Wed Oct 21 21:12:35 +0000 2009
ubbchile,1.23107136901156e+18,christiaaanq,10,104,10,Sat Feb 22 04:21:11 +0000 2020
ubbchile,87809003.0,luiscastillosan,7908,2564,482,Thu Nov 05 23:04:47 +0000 2009
ubbchile,1.0829967650691e+18,merrapexo,2011,558,50,Wed Jan 09 13:45:24 +0000 2019
ubbchile,239920781.0,AravenaVale,179,477,62,Tue Jan 18 18:58:48 +0000 2011
ubbchile,1526076350.0,dvalenzuela1960,75,396,32,Mon Jun 17 22:36:05 +0000 2013
ubbchile,8.17102040497328e+17,CoronelMuni,5610,367,1529,Thu Jan 05 20:14:42 +0000 2017
ubbchile,1.18531937685519e+18,Sra_bsoledadl,5778,452,20,Fri Oct 18 22:19:12 +0000 2019
ubbchile,818903330.0,richihinojosa,9,17,5,Wed Sep 12 05:30:41 +0000 2012
ubbchile,100788985.0,diegosilvabravo,1248,271,47,Thu Dec 31 15:36:17 +0000 2009
ubbchile,202031996.0,Ivette_Espinoza,4,459,6,Wed Oct 13 04:26:25 +0000 2010
ubbchile,4828081883.0,nicofelipe97,49,58,16,Wed Jan 20 00:17:36 +0000 2016
ubbchile,1838017706.0,marcelajara04,4,190,9,Mon Sep 09 02:28:56 +0000 2013
ubbchile,2974175925.0,Ssaammy_y,231,43,30,Mon Jan 12 06:02:54 +0000 2015
ubbchile,1.247334757912e+18,JasminWilnick,4,93,31,Tue Apr 07 01:26:03 +0000 2020
ubbchile,1.2473173085294e+18,camilablnpa,98,738,163,Tue Apr 07 00:16:45 +0000 2020
ubbchile,1.22340020941532e+18,Gonzalo_AR2,3682,403,227,Sat Feb 01 00:18:44 +0000 2020
ubbchile,1.24720691193988e+18,MarioCo29803880,0,26,1,Mon Apr 06 16:58:14 +0000 2020
ubbchile,100655200.0,natymieres,94,324,54,Thu Dec 31 02:20:36 +0000 2009
ubbchile,620541572.0,Nicolle_Fder,499,1188,298,Thu Jun 28 02:08:44 +0000 2012
ubbchile,1.22142995679587e+18,Fcorossi1,43,188,7,Sun Jan 26 13:49:38 +0000 2020
ubbchile,332445052.0,Ibysalander,478,574,285,Sat Jul 09 20:33:32 +0000 2011
ubbchile,2247398821.0,InforiosCL,14846,736,7455,Sun Dec 15 15:47:04 +0000 2013
ubbchile,1.10506906772202e+18,Lisbeth73054269,1,100,5,Mon Mar 11 11:32:51 +0000 2019
ubbchile,98510882.0,aapavez,239,420,29,Tue Dec 22 00:58:53 +0000 2009
ubbchile,1.11398964483475e+18,CifuentesKatia,48,343,22,Fri Apr 05 02:20:03 +0000 2019
ubbchile,1.02683124783696e+18,carlootis1,0,108,1,Tue Aug 07 14:03:41 +0000 2018
ubbchile,1.13848100170385e+18,claudianmoragag,40,72,0,Tue Jun 11 16:19:57 +0000 2019
ubbchile,1.24141754966709e+18,KatherinneSuar4,1,82,4,Sat Mar 21 17:33:15 +0000 2020
ubbchile,963531812.0,LilianaCuadra,42,206,38,Thu Nov 22 03:13:28 +0000 2012
ubbchile,62627404.0,cecilinas,168,837,61,Mon Aug 03 21:31:59 +0000 2009
ubbchile,155629354.0,JuanfraEscudero,151957,71362,375712,Mon Jun 14 17:27:43 +0000 2010
ubbchile,1.24319521044579e+18,Ariel82756751,23,132,3,Thu Mar 26 15:17:13 +0000 2020
ubbchile,106587981.0,_lix_lix,1660,550,321,Wed Jan 20 01:36:26 +0000 2010
ubbchile,36668638.0,dienel,6028,222,192,Thu Apr 30 14:04:03 +0000 2009
ubbchile,197210936.0,F_Vianney,1361,1069,119,Thu Sep 30 22:41:00 +0000 2010
ubbchile,1.23975440214102e+18,ingrid78635886,68,30,2,Tue Mar 17 03:25:23 +0000 2020
ubbchile,1.24586485561506e+18,Maurici80454983,0,46,2,Fri Apr 03 00:05:19 +0000 2020
ubbchile,3647444476.0,MelBetancur,59,105,53,Mon Sep 14 00:14:52 +0000 2015
ubbchile,355291496.0,ctoledoar,13229,460,175,Mon Aug 15 03:50:06 +0000 2011
ubbchile,7.91674142101803e+17,BustosLorenna,27,77,9,Thu Oct 27 16:13:19 +0000 2016
ubbchile,1.24394593104672e+18,CarlosC88316550,1,54,0,Sat Mar 28 17:00:27 +0000 2020
ubbchile,7.22126285594604e+17,beasolisch,621,351,113,Mon Apr 18 18:14:57 +0000 2016
ubbchile,1.18593620393531e+18,ArriagadaLazo,27,151,1,Sun Oct 20 15:10:15 +0000 2019
ubbchile,1.24574126859385e+18,Pau18111,0,25,0,Thu Apr 02 15:54:10 +0000 2020
ubbchile,1.19207806870328e+18,BernardoColoma,0,166,2,Wed Nov 06 13:55:46 +0000 2019
ubbchile,7.42504940384465e+17,felique__,6,59,3,Mon Jun 13 23:52:27 +0000 2016
ubbchile,1618947816.0,carmencifuente9,0,21,6,Thu Jul 25 00:47:12 +0000 2013
ubbchile,1.1859029542195e+18,PARL18295578,19,354,6,Sun Oct 20 12:58:19 +0000 2019
ubbchile,2948291277.0,EEdosantanae,18,564,43,Mon Dec 29 03:40:34 +0000 2014
ubbchile,1111920254.0,kaikaivilu5,48,130,2,Tue Jan 22 16:03:47 +0000 2013
ubbchile,1.01394743716006e+18,KaroSuby,6,219,4,Tue Jul 03 00:48:02 +0000 2018
ubbchile,1244689214.0,angelita_jf,35,105,8,Tue Mar 05 21:51:16 +0000 2013
ubbchile,1.24533513082e+18,JaimeCalabrian1,0,86,5,Wed Apr 01 13:00:24 +0000 2020
ubbchile,1.15958730926998e+18,Danilo13042370,4,27,7,Thu Aug 08 22:08:53 +0000 2019
ubbchile,122489313.0,mdmorlin,84,85,50,Fri Mar 12 22:11:36 +0000 2010
ubbchile,1.24495816285328e+18,lmontecinoq1,0,80,1,Tue Mar 31 12:02:24 +0000 2020
ubbchile,1.24481764481503e+18,vsenpaiuwu,117,62,9,Tue Mar 31 02:43:59 +0000 2020
ubbchile,1569111390.0,chilesuministro,29,88,60,Thu Jul 04 21:42:55 +0000 2013
ubbchile,1273795392.0,96taliagonzalez,0,43,5,Sun Mar 17 02:16:46 +0000 2013
ubbchile,1.24472724706545e+18,TeleCOVID19UdeC,89,249,176,Mon Mar 30 20:44:44 +0000 2020
ubbchile,1.2324047277507e+18,aRedChilean,2857,349,974,Tue Feb 25 20:39:26 +0000 2020
ubbchile,1.24466284570021e+18,biobiopellets,11,122,13,Mon Mar 30 16:28:52 +0000 2020
ubbchile,2911679428.0,camiredrives,1301,11,4,Mon Dec 08 21:38:39 +0000 2014
ubbchile,201922305.0,pipemorales96,11,43,10,Tue Oct 12 22:50:35 +0000 2010
ubbchile,79634920.0,acqustik,74,583,38,Sun Oct 04 03:21:07 +0000 2009
ubbchile,1.23750916765035e+18,Angelo44804380,40,336,13,Tue Mar 10 22:42:59 +0000 2020
ubbchile,1.07415648235733e+18,erickcontrerasr,339,245,46,Sun Dec 16 04:17:17 +0000 2018
ubbchile,260952764.0,kotyvarela,35,206,65,Fri Mar 04 23:23:15 +0000 2011
ubbchile,1.14081890632983e+18,Karen24873725,3,48,0,Tue Jun 18 03:09:57 +0000 2019
ubbchile,527850848.0,nachocontrerasf,206,323,71,Sat Mar 17 21:20:43 +0000 2012
ubbchile,4625187388.0,y10681155,1,59,7,Sun Dec 27 20:40:06 +0000 2015
ubbchile,3948080242.0,FxckingLie,8,175,4,Tue Oct 13 16:34:42 +0000 2015
ubbchile,1.21718199504384e+18,cota22504534,0,6,1,Tue Jan 14 20:30:03 +0000 2020
ubbchile,2456646308.0,24586916,0,18,0,Mon Apr 21 13:59:40 +0000 2014
ubbchile,3388248904.0,jorgecheuquen,493,479,36,Wed Jul 22 23:16:30 +0000 2015
ubbchile,1.22041921650911e+18,JulioSn97918180,2,58,2,Thu Jan 23 18:53:53 +0000 2020
ubbchile,1.24232673978473e+18,Danielandmuca,2,180,2,Tue Mar 24 05:46:06 +0000 2020
ubbchile,7.46906290757243e+17,juan_wackerling,1370,167,122,Sun Jun 26 03:21:51 +0000 2016
ubbchile,1.24173858664441e+18,p_dames,2,225,8,Sun Mar 22 14:49:00 +0000 2020
ubbchile,1686150128.0,moralesrodriigo,137,110,52,Tue Aug 20 16:11:44 +0000 2013
ubbchile,1.01399196881541e+18,sph_fnsc,6109,1093,612,Tue Jul 03 03:44:59 +0000 2018
ubbchile,1554892752.0,leocancinop,239,530,208,Sat Jun 29 06:17:02 +0000 2013
ubbchile,511093665.0,josemadrid_e,417,891,192,Fri Mar 02 00:23:52 +0000 2012
ubbchile,2548105960.0,saveamanatee,118,303,85,Thu May 15 01:33:00 +0000 2014
ubbchile,9.18502569760186e+17,Sabescl,30830,2945,9330,Thu Oct 12 15:44:12 +0000 2017
ubbchile,199473501.0,fer_nandapv,9,177,26,Wed Oct 06 23:34:58 +0000 2010
ubbchile,532295476.0,karencarograu,861,949,142,Wed Mar 21 15:03:04 +0000 2012
ubbchile,1.24343367964238e+18,Eva80363014,3,86,2,Fri Mar 27 07:04:51 +0000 2020
ubbchile,2838801629.0,AlpizarErik,55,135,19,Tue Oct 21 00:24:53 +0000 2014
ubbchile,585253167.0,sandrariq,2,591,38,Sat May 19 23:11:17 +0000 2012
ubbchile,1.24330034951302e+18,ManuelCamposVa5,0,4,0,Thu Mar 26 22:15:03 +0000 2020
ubbchile,563073349.0,Vaniapinones,2,70,11,Wed Apr 25 17:56:03 +0000 2012
ubbchile,8.3043473082701e+17,pola_1810,248,90,7,Sat Feb 11 15:14:03 +0000 2017
ubbchile,8.22892840908943e+17,sruizla,9,35,2,Sat Jan 21 19:45:16 +0000 2017
ubbchile,1.24100733691701e+18,YOsadey,3,195,5,Fri Mar 20 14:23:17 +0000 2020
ubbchile,129608049.0,ansepulved,5,24,3,Sun Apr 04 21:40:37 +0000 2010
ubbchile,2327023137.0,cormazabalv,55,225,30,Thu Feb 06 00:20:52 +0000 2014
ubbchile,1.24301085249347e+18,LorenaE34414881,0,86,1,Thu Mar 26 03:04:35 +0000 2020
ubbchile,887055650.0,KarenAnyolina,41,271,45,Wed Oct 17 15:40:56 +0000 2012
ubbchile,2945133100.0,almuna1234,6,39,1,Sun Dec 28 01:28:56 +0000 2014
ubbchile,1.1345242351106e+18,carla42764091,27,24,2,Fri May 31 18:17:10 +0000 2019
ubbchile,1.24288963970017e+18,Andrea58330736,7,6,3,Wed Mar 25 19:02:48 +0000 2020
ubbchile,1.24284211793387e+18,Maca37316399,0,38,5,Wed Mar 25 15:53:58 +0000 2020
ubbchile,3960900441.0,cidhuchile,21316,910,1467,Thu Oct 15 01:41:10 +0000 2015
ubbchile,156396939.0,TanyaZurita,106,455,85,Wed Jun 16 21:02:44 +0000 2010
ubbchile,502228683.0,jairodanhs,1541,860,197,Fri Feb 24 23:06:55 +0000 2012
ubbchile,1.24280207402018e+18,PatricioWenu,0,36,2,Wed Mar 25 13:15:01 +0000 2020
ubbchile,1.24277603445136e+18,Eder_Ulloa_SA,1,73,2,Wed Mar 25 11:31:37 +0000 2020
ubbchile,1.2425946848176e+18,cubillos_pancho,14,178,7,Tue Mar 24 23:30:53 +0000 2020
ubbchile,1.24268580634883e+18,AnglicaVegaa1,0,19,5,Wed Mar 25 05:33:07 +0000 2020
ubbchile,1.24266974381708e+18,Ricardo30434587,2,375,17,Wed Mar 25 04:29:05 +0000 2020
ubbchile,3056336724.0,moises56504005,2,323,24,Mon Mar 02 14:21:46 +0000 2015
ubbchile,150107634.0,Carolinaan_nTae,768,306,164,Mon May 31 03:12:44 +0000 2010
ubbchile,833951468.0,ImAzraa,3404,84,49,Wed Sep 19 19:07:12 +0000 2012
ubbchile,148229471.0,Alexa_Scarlata,6,25,14,Wed May 26 04:58:06 +0000 2010
ubbchile,1.24247386765584e+18,GiovanniCaroVa1,0,6,0,Tue Mar 24 15:30:42 +0000 2020
ubbchile,1.24074203520163e+18,JuanGui46884023,0,204,3,Thu Mar 19 20:48:59 +0000 2020
ubbchile,1.05272181614441e+18,JuscelinoTruji2,8,62,4,Thu Oct 18 00:43:34 +0000 2018
ubbchile,1.10694380568785e+18,Elaine52875283,4,66,5,Sat Mar 16 15:42:24 +0000 2019
ubbchile,2411789831.0,sandovalnegrita,22,235,28,Sat Mar 15 04:02:18 +0000 2014
ubbchile,1.18204843023293e+18,conniorell,719,229,112,Wed Oct 09 21:41:29 +0000 2019
ubbchile,108628680.0,CristianPlaza_,1024,2048,162,Tue Jan 26 15:08:39 +0000 2010
ubbchile,1.14912961215013e+18,Yesenia66347828,0,39,1,Thu Jul 11 01:33:44 +0000 2019
ubbchile,1.2132816911601e+18,Maldistefy,648,160,35,Sat Jan 04 02:11:22 +0000 2020
ubbchile,1.24213131934746e+18,Francis70520606,8,78,23,Mon Mar 23 16:49:29 +0000 2020
ubbchile,7.44701109441278e+17,sergio260000,23,489,32,Mon Jun 20 01:19:15 +0000 2016
ubbchile,1.18570673064421e+18,ALeiva87386437,2,160,1,Sat Oct 19 23:58:31 +0000 2019
ubbchile,2710297998.0,pramosv1,13,16,5,Tue Aug 05 20:54:32 +0000 2014
ubbchile,1.03667549973562e+18,Chile5taregion,0,1516,3,Mon Sep 03 18:01:14 +0000 2018
ubbchile,1.24183227610474e+18,GazaleSkandar,1,143,10,Sun Mar 22 21:01:22 +0000 2020
ubbchile,102351934.0,Rock_drigox,16,67,31,Wed Jan 06 12:05:04 +0000 2010
ubbchile,107080216.0,alvaroreyes_p,225,461,92,Thu Jan 21 14:05:45 +0000 2010
ubbchile,1.24173269938102e+18,AvelloEnzo,4,192,6,Sun Mar 22 14:25:31 +0000 2020
ubbchile,1.23967332396719e+18,CarolinaMuloz,775,104,4,Mon Mar 16 22:02:22 +0000 2020
ubbchile,1.24171187186399e+18,SusanRo31920531,12,39,2,Sun Mar 22 13:02:55 +0000 2020
ubbchile,1.23601098386648e+18,ManuelH92206248,266,258,14,Fri Mar 06 19:30:12 +0000 2020
ubbchile,546190829.0,Xelo_2000,12,122,0,Thu Apr 05 18:39:46 +0000 2012
ubbchile,4246747407.0,BryanACYx,234,54,43,Sun Nov 22 03:32:54 +0000 2015
ubbchile,253760997.0,rafaeljimenez68,49,120,3,Thu Feb 17 22:35:20 +0000 2011
ubbchile,547967151.0,JmunozJuan,20,90,5,Sat Apr 07 20:22:36 +0000 2012
ubbchile,252735800.0,pedrocobquecura,164,110,104,Tue Feb 15 20:10:26 +0000 2011
ubbchile,1.2414854302872e+18,Palmeni45142551,0,26,1,Sat Mar 21 22:03:03 +0000 2020
ubbchile,8.25712722922893e+17,Noral1106,5,12,4,Sun Jan 29 14:30:28 +0000 2017
ubbchile,1422172118.0,RarezaDeLoco,1439,819,358,Sun May 12 03:49:03 +0000 2013
ubbchile,175484100.0,manecm,1,92,12,Fri Aug 06 18:51:08 +0000 2010
ubbchile,1.24141913041638e+18,Francis51227670,0,51,8,Sat Mar 21 17:39:27 +0000 2020
ubbchile,119768957.0,maretealanis,871,599,82,Thu Mar 04 15:58:12 +0000 2010
ubbchile,1.24073630576985e+18,geografoec,226,550,51,Thu Mar 19 20:26:11 +0000 2020
ubbchile,175602569.0,eljhosepepe,33,142,21,Sat Aug 07 02:12:55 +0000 2010
ubbchile,1.241138863831e+18,Danimcl3,129,77,13,Fri Mar 20 23:05:51 +0000 2020
ubbchile,1.23848960717344e+18,Viviana98498202,2,144,1,Fri Mar 13 15:38:51 +0000 2020
ubbchile,1.24113418137309e+18,carolin57955816,39,41,3,Fri Mar 20 22:47:13 +0000 2020
ubbchile,2558844147.0,MonsemonseMunoz,265,251,101,Thu May 22 13:40:06 +0000 2014
ubbchile,32601212.0,kambiado,166157,2757,2616,Fri Apr 17 21:34:09 +0000 2009
ubbchile,105588100.0,su_arriagada,160,443,42,Sat Jan 16 20:51:41 +0000 2010
ubbchile,100904878.0,IvanSotoB,2665,1101,316,Fri Jan 01 04:51:01 +0000 2010
ubbchile,1.24098193453425e+18,MarceVelasco12,2,27,1,Fri Mar 20 12:44:14 +0000 2020
ubbchile,9.479367514269e+17,BecerraLuzmira,22,35,9,Mon Jan 01 21:05:08 +0000 2018
ubbchile,201774528.0,pacifico_tv,13934,1557,966,Tue Oct 12 15:59:54 +0000 2010
ubbchile,2924906379.0,luchidiaz26,857,1807,318,Tue Dec 16 13:10:24 +0000 2014
ubbchile,1.24079814219216e+18,AlejandraYovy,0,34,3,Fri Mar 20 00:31:56 +0000 2020
ubbchile,2751492135.0,luchitoxxx111,4,301,22,Tue Aug 26 07:33:16 +0000 2014
ubbchile,1.24074224237496e+18,CamMella3,0,66,1,Thu Mar 19 20:49:51 +0000 2020
ubbchile,1.24072232698508e+18,RobertS03480508,4,54,6,Thu Mar 19 19:30:41 +0000 2020
ubbchile,137365560.0,royarzua,43,84,43,Mon Apr 26 15:02:10 +0000 2010
ubbchile,1.24037045774179e+18,hectoralbirojo,5,187,4,Wed Mar 18 20:12:43 +0000 2020
ubbchile,1.24049267946676e+18,RodoRios5,150,112,67,Thu Mar 19 04:18:09 +0000 2020
ubbchile,567435338.0,Erick_afuego91,189,60,7,Mon Apr 30 18:23:46 +0000 2012
ubbchile,2470639612.0,nidia_cf,20,151,30,Wed Apr 09 01:47:50 +0000 2014
ubbchile,1.2403793728398e+18,SoleMerino3,13,36,4,Wed Mar 18 20:47:52 +0000 2020
ubbchile,1.23536279577397e+18,Hermind11984760,0,95,2,Thu Mar 05 00:33:56 +0000 2020
ubbchile,8.03411435774689e+17,nelly65394473,2,44,2,Tue Nov 29 01:33:07 +0000 2016
ubbchile,337928639.0,BernardoAriasGu,3592,3002,292,Mon Jul 18 20:14:54 +0000 2011
ubbchile,1.24014003122389e+18,jeanett88744906,6,73,1,Wed Mar 18 04:56:53 +0000 2020
ubbchile,1.17837087184675e+18,maknndre,35,67,18,Sun Sep 29 18:08:15 +0000 2019
ubbchile,1.24005015483893e+18,constan71214585,0,58,1,Tue Mar 17 22:59:54 +0000 2020
ubbchile,1.23326852111664e+18,MaraJosSaaved12,1,19,0,Fri Feb 28 05:51:52 +0000 2020
ubbchile,380641720.0,evelynmartina,34,114,23,Tue Sep 27 00:19:09 +0000 2011
ubbchile,1.23993783753085e+18,MaraCon95807253,0,9,2,Tue Mar 17 15:33:27 +0000 2020
ubbchile,8.84808137437524e+17,Gissel_PV,2,57,2,Tue Jul 11 16:14:33 +0000 2017
ubbchile,1.23992473502847e+18,Esteban26531856,1,86,10,Tue Mar 17 14:41:19 +0000 2020
ubbchile,427704696.0,GabyValenzuelaJ,13,124,22,Sat Dec 03 21:32:26 +0000 2011
ubbchile,103612827.0,yjara_18,18,195,27,Sun Jan 10 16:56:56 +0000 2010
ubbchile,1.23253681934826e+18,antonia77518141,2,24,0,Wed Feb 26 05:24:20 +0000 2020
ubbchile,187288908.0,Conshtanza,1244,317,208,Sun Sep 05 20:24:05 +0000 2010
ubbchile,1.14231650283152e+18,cosita691,31,458,6,Sat Jun 22 06:20:52 +0000 2019
ubbchile,268279071.0,felipe_parsot,31,50,13,Fri Mar 18 13:16:19 +0000 2011
ubbchile,2991051747.0,elizaveth93,31,106,20,Thu Jan 22 01:38:56 +0000 2015
ubbchile,1.23499346801714e+18,camialper,38,70,7,Wed Mar 04 00:06:30 +0000 2020
ubbchile,3350344391.0,tutin_cecilia,4,347,50,Mon Jun 29 04:50:59 +0000 2015
ubbchile,1.01904442917962e+18,Balindo10,12,117,2,Tue Jul 17 02:21:39 +0000 2018
ubbchile,2861697948.0,karolcon13,0,224,5,Sat Oct 18 02:55:43 +0000 2014
ubbchile,1.23967360270806e+18,MelaniaCanaviri,3,162,21,Mon Mar 16 22:03:54 +0000 2020
ubbchile,7.40265352345616e+17,Astro_paulo_S,22,168,7,Tue Jun 07 19:33:08 +0000 2016
ubbchile,1.1857193030411e+18,Alberto3010711,67,33,7,Sun Oct 20 00:48:34 +0000 2019
ubbchile,1.23540286146868e+18,Florenc00182680,1,27,2,Thu Mar 05 03:13:14 +0000 2020
ubbchile,1.20416309356944e+18,Lucho_x3_,64,40,16,Mon Dec 09 22:17:15 +0000 2019
ubbchile,1.17176107460714e+18,kerplink1,66,81,0,Wed Sep 11 12:24:39 +0000 2019
ubbchile,136484531.0,palollanos,164,138,52,Sat Apr 24 02:33:18 +0000 2010
ubbchile,2563757503.0,fanymoraga1,14731,408,120,Thu Jun 12 16:57:46 +0000 2014
ubbchile,2193104551.0,luerique15,12,36,2,Wed Nov 13 23:11:18 +0000 2013
ubbchile,1.23216340212828e+18,CisternaOsorio,877,1635,1562,Tue Feb 25 04:40:44 +0000 2020
ubbchile,116599554.0,IgnacioUribe432,248,111,19,Tue Feb 23 01:39:05 +0000 2010
ubbchile,104040242.0,felipebahamon,893,210,179,Tue Jan 12 02:18:03 +0000 2010
ubbchile,9.99665833256288e+17,karen_bettina,133,107,39,Thu May 24 14:58:02 +0000 2018
ubbchile,8.26086195469889e+17,lui2433,59,136,7,Mon Jan 30 15:14:31 +0000 2017
ubbchile,1.01751537569575e+18,f4ntsm4,260,366,9,Thu Jul 12 21:05:44 +0000 2018
ubbchile,1.23930640968414e+18,Mara07791243,0,3,0,Sun Mar 15 21:44:15 +0000 2020
ubbchile,1641815942.0,moisesaedo,8,27,0,Sat Aug 03 02:12:05 +0000 2013
ubbchile,1.1041372194707e+18,Bastian_N_A,9,101,3,Fri Mar 08 21:50:01 +0000 2019
ubbchile,7.03792573350023e+17,mgd_cr,12,203,24,Sun Feb 28 04:03:20 +0000 2016
ubbchile,1.23927398517252e+18,Daniel__TP,0,37,0,Sun Mar 15 19:35:52 +0000 2020
ubbchile,7.69750801610924e+17,ClaudioAcum,2,16,2,Sun Aug 28 04:17:47 +0000 2016
